Timestamp,CPU Utilization (%),Memory Utilization (%),Disk I/O (MB/s),Network Bandwidth (Mbps),Number of Active VMs,Workload Type,Resource Demand
2024/08/11 17:00:00,33.7,53.7,105.3,91,6,I/O-intensive,Low
2024/08/11 18:00:00,35.6,59.2,113.4,44.2,18,Memory-intensive,Medium
2024/08/11 19:00:00,39.1,50.3,153.6,82.9,9,I/O-intensive,Low
2024/08/11 20:00:00,43.3,69.7,167.8,28.5,12,Memory-intensive,Medium
2024/08/11 21:00:00,46,78.1,152.8,88.4,15,I/O-intensive,Low
2024/08/11 22:00:00,40.2,47.3,128.1,45.8,7,I/O-intensive,Low
2024/08/11 23:00:00,56.9,61,73.7,84.3,15,I/O-intensive,Low
2024/08/12 00:00:00,47,69.4,176.2,93.6,12,CPU-intensive,High
2024/08/12 01:00:00,46.5,47,148.8,59.5,10,I/O-intensive,Low
2024/08/12 02:00:00,31.4,79.4,113,32.4,15,CPU-intensive,High
2024/08/12 03:00:00,48.5,76.5,67.7,86.8,13,I/O-intensive,Low
2024/08/12 04:00:00,36.3,59.8,143.8,21.5,5,Memory-intensive,Medium
2024/08/12 05:00:00,72.9,69.8,171.9,24.1,16,CPU-intensive,High
2024/08/12 06:00:00,66.5,75.8,85.3,73.7,9,Memory-intensive,Medium
2024/08/12 07:00:00,76.8,68.4,197.1,29.3,17,CPU-intensive,High
2024/08/12 08:00:00,21.3,49.1,97.8,76.9,9,I/O-intensive,Low
2024/08/12 09:00:00,83.8,66.3,145,38.3,18,Memory-intensive,Medium
2024/08/12 10:00:00,29.7,49.9,77,76.6,6,CPU-intensive,High
2024/08/12 11:00:00,74.5,49.7,139.7,51.3,19,I/O-intensive,Low
2024/08/12 12:00:00,55.9,31.3,127.1,34.1,15,I/O-intensive,Low
2024/08/12 13:00:00,33.1,48.4,53.8,99.4,17,CPU-intensive,High
2024/08/12 14:00:00,51.8,44.7,152.7,75.6,5,I/O-intensive,Low
2024/08/12 15:00:00,63.9,79.6,96.2,94,11,CPU-intensive,High
2024/08/12 16:00:00,79.7,35.1,193.7,28.8,18,Memory-intensive,Medium
2024/08/12 17:00:00,42.9,62,78.9,70.2,16,Memory-intensive,Medium
2024/08/12 18:00:00,80.1,33,85.7,87.8,6,Memory-intensive,Medium
2024/08/12 19:00:00,46,59.6,143.7,37.5,10,I/O-intensive,Low
2024/08/12 20:00:00,86.9,56,159.9,79.1,10,CPU-intensive,High
2024/08/12 21:00:00,69.2,47.2,175.3,26.7,9,CPU-intensive,High
2024/08/12 22:00:00,87.3,64.4,130.8,53.6,13,CPU-intensive,High
2024/08/12 23:00:00,34.1,70.4,196.9,33.4,17,CPU-intensive,High
2024/08/13 00:00:00,52.6,67.4,66.1,58.9,9,CPU-intensive,High
2024/08/13 01:00:00,59.6,37,156.1,84.4,19,Memory-intensive,Medium
2024/08/13 02:00:00,61.7,34.6,72,98.9,8,CPU-intensive,High
2024/08/13 03:00:00,79.4,59.6,57,97.4,18,I/O-intensive,Low
2024/08/13 04:00:00,55.3,36.9,145.2,59.6,9,I/O-intensive,Low
2024/08/13 05:00:00,36.8,35.2,61.2,75.6,13,CPU-intensive,High
2024/08/13 06:00:00,51.3,45.2,66.7,20.9,12,CPU-intensive,High
2024/08/13 07:00:00,48.4,52.3,158.9,69.4,16,CPU-intensive,High
2024/08/13 08:00:00,78.2,78.1,102,35.8,9,CPU-intensive,High
2024/08/13 09:00:00,34.1,78,77.5,80.5,13,CPU-intensive,High
2024/08/13 10:00:00,34.4,33.1,82.3,76.5,7,CPU-intensive,High
2024/08/13 11:00:00,47.9,59.7,187.5,51.8,12,Memory-intensive,Medium
2024/08/13 12:00:00,40.2,30.5,163.3,24.7,11,I/O-intensive,Low
2024/08/13 13:00:00,71.5,52.3,87.7,73.9,13,Memory-intensive,Medium
2024/08/13 14:00:00,31.2,64.9,55.7,77.4,11,CPU-intensive,High
2024/08/13 15:00:00,44.7,31.8,180.7,23.7,10,CPU-intensive,High
2024/08/13 16:00:00,26.9,78.7,156.3,49.5,8,I/O-intensive,Low
2024/08/13 17:00:00,32.3,65.3,73.8,73.2,11,I/O-intensive,Low
2024/08/13 18:00:00,43.3,57.7,102.3,22.2,14,I/O-intensive,Low
2024/08/13 19:00:00,54.3,59.6,162.8,92.3,6,I/O-intensive,Low
2024/08/13 20:00:00,43,75.1,105.1,29,16,CPU-intensive,High
2024/08/13 21:00:00,27.4,41.5,107.6,95.2,11,CPU-intensive,High
2024/08/13 22:00:00,50.6,66.3,118,50.6,8,I/O-intensive,Low
2024/08/13 23:00:00,72.3,53.4,141.7,74,16,I/O-intensive,Low
2024/08/14 00:00:00,41.4,41,181.1,87.6,17,Memory-intensive,Medium
2024/08/14 01:00:00,66.8,72.3,106.2,20.7,14,CPU-intensive,High
2024/08/14 02:00:00,51.7,56.8,53.3,40.1,14,Memory-intensive,Medium
2024/08/14 03:00:00,60.5,57,97.8,99.8,11,I/O-intensive,Low
2024/08/14 04:00:00,74.6,33.5,136,54.7,7,Memory-intensive,Medium
2024/08/14 05:00:00,51.5,62,176.6,69.7,14,Memory-intensive,Medium
2024/08/14 06:00:00,71.8,68.5,92.6,80.7,5,CPU-intensive,High
2024/08/14 07:00:00,52.6,54.2,168.6,91.7,19,I/O-intensive,Low
2024/08/14 08:00:00,31.3,47.8,91.3,69.9,13,Memory-intensive,Medium
2024/08/14 09:00:00,26.1,68,68,42.6,19,Memory-intensive,Medium
2024/08/14 10:00:00,31.4,50.6,183.1,49.4,18,I/O-intensive,Low
2024/08/14 11:00:00,44.5,67.9,161.5,98.8,18,Memory-intensive,Medium
2024/08/14 12:00:00,40.4,70.6,66,42.5,17,CPU-intensive,High
2024/08/14 13:00:00,79.7,44.6,106.7,23.2,5,Memory-intensive,Medium
2024/08/14 14:00:00,48.6,40.7,90.9,73.8,14,Memory-intensive,Medium
2024/08/14 15:00:00,22.6,60.9,101.4,33.3,12,I/O-intensive,Low
2024/08/14 16:00:00,80.8,76.1,50.8,57.3,15,I/O-intensive,Low
2024/08/14 17:00:00,39.1,33.7,144.8,78.3,16,CPU-intensive,High
2024/08/14 18:00:00,35.2,33.7,86.7,49.4,15,I/O-intensive,Low
2024/08/14 19:00:00,48.1,50.9,199.2,20.4,19,I/O-intensive,Low
2024/08/14 20:00:00,30.6,42.8,104.2,37.2,13,CPU-intensive,High
2024/08/14 21:00:00,46.1,71.4,101.2,76,10,I/O-intensive,Low
2024/08/14 22:00:00,31.1,34.5,163.9,39.3,14,Memory-intensive,Medium
2024/08/14 23:00:00,71.2,44.3,146,22,13,CPU-intensive,High
2024/08/15 00:00:00,85.8,37.4,139.5,73.8,13,I/O-intensive,Low
2024/08/15 01:00:00,62,39.9,116,65.4,11,CPU-intensive,High
2024/08/15 02:00:00,84.7,57.6,78,30.4,17,Memory-intensive,Medium
2024/08/15 03:00:00,83.1,68.5,134,83.8,19,Memory-intensive,Medium
2024/08/15 04:00:00,83.1,38.5,142.7,46.5,9,Memory-intensive,Medium
2024/08/15 05:00:00,82.4,31.2,183.3,94,11,I/O-intensive,Low
2024/08/15 06:00:00,37.5,72.7,76.4,79.7,14,I/O-intensive,Low
2024/08/15 07:00:00,55.8,72.7,124.1,68.8,7,I/O-intensive,Low
2024/08/15 08:00:00,83.5,79.6,130.6,69.1,7,I/O-intensive,Low
2024/08/15 09:00:00,72.3,69.5,146,94,8,I/O-intensive,Low
2024/08/15 10:00:00,39,30.9,174.7,71.7,9,I/O-intensive,Low
2024/08/15 11:00:00,78.9,71,179.1,25.2,8,CPU-intensive,High
2024/08/15 12:00:00,74.2,38.1,146.1,74.1,13,I/O-intensive,Low
2024/08/15 13:00:00,66.2,53.1,143.3,58.5,8,Memory-intensive,Medium
2024/08/15 14:00:00,44.4,50,106.5,52.9,6,Memory-intensive,Medium
2024/08/15 15:00:00,73.4,30.5,173.1,80.1,11,CPU-intensive,High
2024/08/15 16:00:00,33.8,71.9,141.5,38.9,19,I/O-intensive,Low
2024/08/15 17:00:00,47.7,77.8,179.8,26.2,12,CPU-intensive,High
2024/08/15 18:00:00,29.3,51.4,152.3,23.5,14,CPU-intensive,High
2024/08/15 19:00:00,87.6,66.7,145.7,44.2,8,Memory-intensive,Medium
2024/08/15 20:00:00,59,42,170.7,65.7,5,I/O-intensive,Low
2024/08/15 21:00:00,52.5,51,186.9,30.8,13,I/O-intensive,Low
2024/08/15 22:00:00,86.5,38.6,163.1,38.9,12,CPU-intensive,High
2024/08/15 23:00:00,76.4,62.8,96.1,90.6,5,CPU-intensive,High
2024/08/16 00:00:00,81.8,74.4,170.9,56.8,5,CPU-intensive,High
2024/08/16 01:00:00,53.2,62.6,171.1,61.2,18,CPU-intensive,High
2024/08/16 02:00:00,22.9,45.6,55,76.4,11,Memory-intensive,Medium
2024/08/16 03:00:00,49.5,52.5,105.8,68,18,CPU-intensive,High
2024/08/16 04:00:00,85.5,72.5,145.2,45.2,11,Memory-intensive,Medium
2024/08/16 05:00:00,28.7,48.6,198.4,40.7,10,Memory-intensive,Medium
2024/08/16 06:00:00,31.7,51.6,105.5,37.8,19,Memory-intensive,Medium
2024/08/16 07:00:00,66.8,64,108.5,59.8,12,CPU-intensive,High
2024/08/16 08:00:00,47.1,76.7,93.1,30.5,11,Memory-intensive,Medium
2024/08/16 09:00:00,64.6,50.2,122.4,37.9,5,CPU-intensive,High
2024/08/16 10:00:00,73.4,35.6,185.2,55,14,I/O-intensive,Low
2024/08/16 11:00:00,47.8,60.2,104.8,27.9,10,Memory-intensive,Medium
2024/08/16 12:00:00,23.8,58.6,85.5,86.3,15,Memory-intensive,Medium
2024/08/16 13:00:00,85,45,182.6,61.6,15,CPU-intensive,High
2024/08/16 14:00:00,62.7,65.4,174.1,49.6,15,I/O-intensive,Low
2024/08/16 15:00:00,54,33.6,147.8,54.5,6,Memory-intensive,Medium
2024/08/16 16:00:00,23.9,50.8,109.4,33.2,17,I/O-intensive,Low
2024/08/16 17:00:00,58.2,68.8,87.8,20.3,18,I/O-intensive,Low
2024/08/16 18:00:00,49.7,36.1,126.3,95.9,10,Memory-intensive,Medium
2024/08/16 19:00:00,77.4,58.1,57.7,24.3,8,CPU-intensive,High
2024/08/16 20:00:00,52.2,36.8,143.8,50.5,13,Memory-intensive,Medium
2024/08/16 21:00:00,77,49.7,69.2,50.9,6,CPU-intensive,High
2024/08/16 22:00:00,30,79.5,128.2,86,6,Memory-intensive,Medium
2024/08/16 23:00:00,49.2,76.4,77.4,36.9,13,CPU-intensive,High
2024/08/17 00:00:00,74.7,47.4,176.3,35.7,10,CPU-intensive,High
2024/08/17 01:00:00,83.1,70.9,69.8,31.5,12,I/O-intensive,Low
2024/08/17 02:00:00,38.8,43.1,193.3,75.5,7,I/O-intensive,Low
2024/08/17 03:00:00,48.8,34.5,142.9,43.7,11,I/O-intensive,Low
2024/08/17 04:00:00,59.7,68.3,175.8,92.9,11,CPU-intensive,High
2024/08/17 05:00:00,73.9,67.2,74,72.9,17,I/O-intensive,Low
2024/08/17 06:00:00,49,37.1,76.8,49.7,8,CPU-intensive,High
2024/08/17 07:00:00,46.6,33.4,53.3,95,11,CPU-intensive,High
2024/08/17 08:00:00,23.3,33.5,115.5,41.5,17,I/O-intensive,Low
2024/08/17 09:00:00,25.2,69.7,103.1,23.3,18,I/O-intensive,Low
2024/08/17 10:00:00,89.1,51.1,134.7,61.4,19,Memory-intensive,Medium
2024/08/17 11:00:00,52.8,43.5,87.1,38.4,18,CPU-intensive,High
2024/08/17 12:00:00,89.4,33.8,101.2,54.3,11,Memory-intensive,Medium
2024/08/17 13:00:00,75.9,63.4,88.6,49.3,17,Memory-intensive,Medium
2024/08/17 14:00:00,39.9,57,178.5,24.9,6,Memory-intensive,Medium
2024/08/17 15:00:00,62.4,76.9,100.2,94.2,13,Memory-intensive,Medium
2024/08/17 16:00:00,38.5,41.8,65,75.2,18,CPU-intensive,High
2024/08/17 17:00:00,85.3,61.4,134.8,84.3,12,I/O-intensive,Low
2024/08/17 18:00:00,32.7,65,196.5,86.7,11,CPU-intensive,High
2024/08/17 19:00:00,24.1,62.9,102.9,49.2,7,CPU-intensive,High
2024/08/17 20:00:00,72.4,50.5,151.5,43,10,CPU-intensive,High
2024/08/17 21:00:00,25.3,40.7,176.8,37.4,5,I/O-intensive,Low
2024/08/17 22:00:00,75.1,60.8,87.6,45.1,15,Memory-intensive,Medium
2024/08/17 23:00:00,66.8,76.4,65.1,95.6,13,CPU-intensive,High
2024/08/18 00:00:00,28.7,41.1,78.4,80.4,13,Memory-intensive,Medium
2024/08/18 01:00:00,42.4,63.8,87.4,73,7,I/O-intensive,Low
2024/08/18 02:00:00,59.7,77.7,153.5,72.4,9,CPU-intensive,High
2024/08/18 03:00:00,65.4,71.3,60.4,32.3,15,Memory-intensive,Medium
2024/08/18 04:00:00,42.5,78.9,147.1,81.3,17,CPU-intensive,High
2024/08/18 05:00:00,61.1,77.4,86.1,29.3,18,Memory-intensive,Medium
2024/08/18 06:00:00,52.5,60.1,187.9,69.1,14,CPU-intensive,High
2024/08/18 07:00:00,71.7,50.9,184.8,36.9,10,I/O-intensive,Low
2024/08/18 08:00:00,34.1,30.2,189.3,67.8,16,CPU-intensive,High
2024/08/18 09:00:00,44.3,35.3,134.7,70.2,10,Memory-intensive,Medium
2024/08/18 10:00:00,53.6,76.3,128.2,49.6,6,CPU-intensive,High
2024/08/18 11:00:00,70.6,71.8,62.8,26.3,18,I/O-intensive,Low
2024/08/18 12:00:00,77.3,36.8,122.6,25.4,11,Memory-intensive,Medium
2024/08/18 13:00:00,48.2,74.1,68.5,91.4,5,CPU-intensive,High
2024/08/18 14:00:00,42.4,61.9,73.6,85.1,12,Memory-intensive,Medium
2024/08/18 15:00:00,90,69.8,114,73.4,19,Memory-intensive,Medium
2024/08/18 16:00:00,43,72.2,122.7,51.5,12,CPU-intensive,High
2024/08/18 17:00:00,89.9,39.9,199.8,94.6,5,I/O-intensive,Low
2024/08/18 18:00:00,31.1,73.5,150,59.3,15,I/O-intensive,Low
2024/08/18 19:00:00,65.4,65.7,53.9,44.3,17,Memory-intensive,Medium
2024/08/18 20:00:00,37,65.1,132.4,89.8,12,Memory-intensive,Medium
2024/08/18 21:00:00,20.6,53.2,142.5,66.8,18,CPU-intensive,High
2024/08/18 22:00:00,87.4,53.9,141.2,82.7,19,CPU-intensive,High
2024/08/18 23:00:00,63.4,64.6,166.1,23.8,11,Memory-intensive,Medium
2024/08/19 00:00:00,42.9,62.6,89,23.1,17,Memory-intensive,Medium
2024/08/19 01:00:00,84.6,37.9,101.2,90.4,11,CPU-intensive,High
2024/08/19 02:00:00,39.9,31.6,129.6,53.2,13,Memory-intensive,Medium
2024/08/19 03:00:00,34.3,76.7,141.6,84.5,18,Memory-intensive,Medium
2024/08/19 04:00:00,23.3,37.7,163.6,98.6,12,CPU-intensive,High
2024/08/19 05:00:00,50.1,67.1,87.3,95.9,19,I/O-intensive,Low
2024/08/19 06:00:00,24.2,48.9,176.8,48.3,15,CPU-intensive,High
2024/08/19 07:00:00,45.4,45.7,171.3,30.2,7,CPU-intensive,High
2024/08/19 08:00:00,60.6,53.2,188.1,48,13,I/O-intensive,Low
2024/08/19 09:00:00,34.7,56.7,197.3,50.1,18,Memory-intensive,Medium
2024/08/19 10:00:00,88.9,79.7,100.2,86,14,Memory-intensive,Medium
2024/08/19 11:00:00,62.7,63.1,60.4,20.3,10,Memory-intensive,Medium
2024/08/19 12:00:00,66.9,41.8,196.7,95,7,I/O-intensive,Low
2024/08/19 13:00:00,64.3,36.7,129.6,70.3,7,Memory-intensive,Medium
2024/08/19 14:00:00,34.8,57.7,156.7,89.4,11,Memory-intensive,Medium
2024/08/19 15:00:00,78.4,65.5,152.6,68.1,7,Memory-intensive,Medium
2024/08/19 16:00:00,41.6,63.8,89.6,52.8,7,CPU-intensive,High
2024/08/19 17:00:00,65.8,69.5,135.3,42.3,12,Memory-intensive,Medium
2024/08/19 18:00:00,86.9,55.5,161.6,27.6,11,CPU-intensive,High
2024/08/19 19:00:00,38.2,67.4,116.9,25.8,19,I/O-intensive,Low
2024/08/19 20:00:00,33.2,51.5,54.1,54.3,17,I/O-intensive,Low
2024/08/19 21:00:00,73.5,32.1,163.9,79.4,12,Memory-intensive,Medium
2024/08/19 22:00:00,35.6,42.5,89.2,92.9,9,Memory-intensive,Medium
2024/08/19 23:00:00,57,56.2,191.4,44.2,12,I/O-intensive,Low
2024/08/20 00:00:00,73.4,45.8,85.1,24.9,6,CPU-intensive,High
2024/08/20 01:00:00,42.6,39.1,63.7,96.2,19,I/O-intensive,Low
2024/08/20 02:00:00,20.4,42.5,159,29.1,16,I/O-intensive,Low
2024/08/20 03:00:00,67.8,59.3,58.6,44.3,14,I/O-intensive,Low
2024/08/20 04:00:00,84.1,73.3,193.4,41.9,9,Memory-intensive,Medium
2024/08/20 05:00:00,26.6,65.8,139.9,79.1,12,Memory-intensive,Medium
2024/08/20 06:00:00,49.6,72.6,172.7,55.6,18,I/O-intensive,Low
2024/08/20 07:00:00,42.6,74.5,132.4,99.6,6,Memory-intensive,Medium
2024/08/20 08:00:00,83.2,37.5,107,59.3,17,Memory-intensive,Medium
2024/08/20 09:00:00,48.6,52.4,132.1,43.8,6,Memory-intensive,Medium
2024/08/20 10:00:00,20.4,77.3,96.7,70,16,I/O-intensive,Low
2024/08/20 11:00:00,44,72.1,61,32,5,I/O-intensive,Low
2024/08/20 12:00:00,46.6,73.1,82.5,36.8,11,Memory-intensive,Medium
2024/08/20 13:00:00,86,46.4,118.7,33.6,17,CPU-intensive,High
2024/08/20 14:00:00,39.6,42.2,150.1,41.3,18,I/O-intensive,Low
2024/08/20 15:00:00,48.7,72.9,184.7,57.9,11,Memory-intensive,Medium
2024/08/20 16:00:00,20.7,68.8,69.4,85.4,9,CPU-intensive,High
2024/08/20 17:00:00,39.4,77.8,114.4,66.4,14,I/O-intensive,Low
2024/08/20 18:00:00,82.9,60.6,171.3,88.1,6,CPU-intensive,High
2024/08/20 19:00:00,53.1,44.4,126.4,20.4,5,CPU-intensive,High
2024/08/20 20:00:00,87.2,52.6,120.3,97.8,7,I/O-intensive,Low
2024/08/20 21:00:00,24.9,56.3,171.1,29.6,9,CPU-intensive,High
2024/08/20 22:00:00,69,54.1,192.9,66.5,12,I/O-intensive,Low
2024/08/20 23:00:00,74.2,60.2,139.5,91.7,19,CPU-intensive,High
2024/08/21 00:00:00,28.2,72.2,143.1,71.8,12,CPU-intensive,High
2024/08/21 01:00:00,43.7,49.7,156.9,24,11,CPU-intensive,High
2024/08/21 02:00:00,51.2,34.1,154.2,31.7,12,I/O-intensive,Low
2024/08/21 03:00:00,61.2,73,139.2,50.9,7,Memory-intensive,Medium
2024/08/21 04:00:00,47.8,54,85.8,51.4,15,CPU-intensive,High
2024/08/21 05:00:00,31.3,35.9,144.2,40.6,6,CPU-intensive,High
2024/08/21 06:00:00,83.2,62.6,121.2,38.5,12,I/O-intensive,Low
2024/08/21 07:00:00,66.6,56.2,186.5,59.4,19,Memory-intensive,Medium
2024/08/21 08:00:00,49.7,64.8,140.1,70.3,12,Memory-intensive,Medium
2024/08/21 09:00:00,81.5,56.3,63.3,66.3,7,CPU-intensive,High
2024/08/21 10:00:00,68.9,53.3,67.2,25.4,10,I/O-intensive,Low
2024/08/21 11:00:00,61.5,38.3,115.2,86.1,19,CPU-intensive,High
2024/08/21 12:00:00,49.4,66,144.3,31,7,Memory-intensive,Medium
2024/08/21 13:00:00,33.4,58.7,127.3,22.4,19,CPU-intensive,High
2024/08/21 14:00:00,65.2,49.1,194.9,73.5,12,I/O-intensive,Low
2024/08/21 15:00:00,33.4,40.5,101.3,71.9,17,CPU-intensive,High
2024/08/21 16:00:00,22,48.5,96.9,97,13,I/O-intensive,Low
2024/08/21 17:00:00,79.7,66.4,145.6,32.7,14,Memory-intensive,Medium
2024/08/21 18:00:00,32,51.8,173.8,60.5,19,I/O-intensive,Low
2024/08/21 19:00:00,66.9,43.4,159.3,76.5,9,Memory-intensive,Medium
2024/08/21 20:00:00,57.2,60.3,58.3,28.4,13,Memory-intensive,Medium
2024/08/21 21:00:00,26.9,41.2,62.4,54.8,17,CPU-intensive,High
2024/08/21 22:00:00,49.6,31,73.5,32.4,18,CPU-intensive,High
2024/08/21 23:00:00,83.6,41.5,176,44.3,15,I/O-intensive,Low
2024/08/22 00:00:00,53.1,52.8,70.8,92.9,16,Memory-intensive,Medium
2024/08/22 01:00:00,62,58.9,69.4,86.9,14,CPU-intensive,High
2024/08/22 02:00:00,76.3,59.4,72.3,74.4,14,CPU-intensive,High
2024/08/22 03:00:00,77.2,34.1,59.4,81.4,11,I/O-intensive,Low
2024/08/22 04:00:00,77.2,74.3,134.8,75.9,13,CPU-intensive,High
2024/08/22 05:00:00,47.2,68.8,63.2,58.5,13,I/O-intensive,Low
2024/08/22 06:00:00,44.6,65.8,84.2,76.8,5,I/O-intensive,Low
2024/08/22 07:00:00,52.1,48.9,93.9,71,13,Memory-intensive,Medium
2024/08/22 08:00:00,85,42.5,102.1,86.1,10,CPU-intensive,High
2024/08/22 09:00:00,64.7,38.8,170.8,84.7,15,Memory-intensive,Medium
2024/08/22 10:00:00,78.7,32.5,84.9,68.5,11,Memory-intensive,Medium
2024/08/22 11:00:00,36.4,54.4,106.8,36.1,16,I/O-intensive,Low
2024/08/22 12:00:00,41.1,44.7,120.7,78.4,11,I/O-intensive,Low
2024/08/22 13:00:00,63,45.9,96.2,37.8,6,I/O-intensive,Low
2024/08/22 14:00:00,75.1,59.3,194.2,38,19,I/O-intensive,Low
2024/08/22 15:00:00,47.7,74.8,93.3,86.8,8,Memory-intensive,Medium
2024/08/22 16:00:00,29.1,38.9,164.1,79.9,10,CPU-intensive,High
2024/08/22 17:00:00,52.2,60.7,110.6,70.9,11,CPU-intensive,High
2024/08/22 18:00:00,38,31.6,139.2,59.5,17,I/O-intensive,Low
2024/08/22 19:00:00,84.4,34.6,109,86.5,9,Memory-intensive,Medium
2024/08/22 20:00:00,29.3,58.5,59.9,35,12,Memory-intensive,Medium
2024/08/22 21:00:00,23.5,68.8,90.5,89.2,6,Memory-intensive,Medium
2024/08/22 22:00:00,45.5,37.1,57,88.3,17,I/O-intensive,Low
2024/08/22 23:00:00,27.4,53.8,148.4,53.2,5,Memory-intensive,Medium
2024/08/23 00:00:00,54.5,52,74.1,91.5,13,I/O-intensive,Low
2024/08/23 01:00:00,61.8,79.7,141.9,31.5,11,CPU-intensive,High
2024/08/23 02:00:00,78.5,36.9,104.7,70.8,8,Memory-intensive,Medium
2024/08/23 03:00:00,71.3,52.5,168.4,98.4,6,I/O-intensive,Low
2024/08/23 04:00:00,45.6,56.3,107.6,79.5,13,Memory-intensive,Medium
2024/08/23 05:00:00,67.6,33.8,152.2,93.4,9,Memory-intensive,Medium
2024/08/23 06:00:00,58.8,50.5,114.9,26.7,12,CPU-intensive,High
2024/08/23 07:00:00,78,34.7,118.6,83.7,19,I/O-intensive,Low
2024/08/23 08:00:00,71,44.5,187.5,62.1,16,I/O-intensive,Low
2024/08/23 09:00:00,89.7,32.7,116.6,53.5,13,CPU-intensive,High
2024/08/23 10:00:00,82.3,62.2,50.7,72.9,18,Memory-intensive,Medium
2024/08/23 11:00:00,72.2,55,125.7,70.8,16,I/O-intensive,Low
2024/08/23 12:00:00,55.3,54.9,77,78.7,19,I/O-intensive,Low
2024/08/23 13:00:00,23.2,72.5,53,47.8,12,Memory-intensive,Medium
2024/08/23 14:00:00,74.6,48.4,170.7,91.3,13,I/O-intensive,Low
2024/08/23 15:00:00,26.9,43.2,175.1,54.4,5,Memory-intensive,Medium
2024/08/23 16:00:00,62.7,53.6,124.6,21.2,12,I/O-intensive,Low
2024/08/23 17:00:00,28.7,53,87.4,73.5,16,Memory-intensive,Medium
2024/08/23 18:00:00,59.7,33.1,127.9,72.4,17,CPU-intensive,High
2024/08/23 19:00:00,65.1,63.2,90.9,78.9,10,Memory-intensive,Medium
2024/08/23 20:00:00,69.2,46.4,164.3,74.9,12,I/O-intensive,Low
2024/08/23 21:00:00,57.1,43.4,126.3,74.9,17,Memory-intensive,Medium
2024/08/23 22:00:00,66.3,45,126,51.3,10,I/O-intensive,Low
2024/08/23 23:00:00,25.1,70,70.2,52.8,8,I/O-intensive,Low
2024/08/24 00:00:00,72.2,72.2,154.3,47.5,17,I/O-intensive,Low
2024/08/24 01:00:00,36.1,36.9,157,79,5,I/O-intensive,Low
2024/08/24 02:00:00,26.2,33.1,190.3,96.3,12,Memory-intensive,Medium
2024/08/24 03:00:00,52.9,76.9,150.8,82.2,19,I/O-intensive,Low
2024/08/24 04:00:00,46.1,37.7,114.9,60.5,18,I/O-intensive,Low
2024/08/24 05:00:00,78.3,34.7,172.3,81.6,5,Memory-intensive,Medium
2024/08/24 06:00:00,85.6,53.3,53,84.5,11,CPU-intensive,High
2024/08/24 07:00:00,28.6,65.2,101.7,52.3,8,Memory-intensive,Medium
2024/08/24 08:00:00,30.7,63.5,105.6,49.4,9,Memory-intensive,Medium
2024/08/24 09:00:00,71.6,68.5,92.6,68.4,15,CPU-intensive,High
2024/08/24 10:00:00,86.5,78.9,51.2,39.5,18,Memory-intensive,Medium
2024/08/24 11:00:00,53.7,62.7,59.9,97.2,7,CPU-intensive,High
2024/08/24 12:00:00,58.6,41.3,140,53.7,5,I/O-intensive,Low
2024/08/24 13:00:00,44.4,35.8,78,47.3,14,I/O-intensive,Low
2024/08/24 14:00:00,51.3,62.9,175.3,43.4,6,CPU-intensive,High
2024/08/24 15:00:00,30.1,72.6,85.5,95.2,15,I/O-intensive,Low
2024/08/24 16:00:00,86.6,33.5,50.7,49.5,16,I/O-intensive,Low
2024/08/24 17:00:00,47.5,73.3,182.9,90.4,10,Memory-intensive,Medium
2024/08/24 18:00:00,36.9,50.3,99.6,53,8,Memory-intensive,Medium
2024/08/24 19:00:00,37.6,77.5,169.6,44.2,17,Memory-intensive,Medium
2024/08/24 20:00:00,51,48.1,104.4,42.5,16,I/O-intensive,Low
2024/08/24 21:00:00,61.6,54.2,140.6,39.8,11,Memory-intensive,Medium
2024/08/24 22:00:00,43.5,73,179.3,65,7,Memory-intensive,Medium
2024/08/24 23:00:00,57,63.3,192.4,75.9,13,CPU-intensive,High
2024/08/25 00:00:00,44.5,55.7,103.9,39.5,14,I/O-intensive,Low
2024/08/25 01:00:00,30.6,76.2,125.8,76.9,6,I/O-intensive,Low
2024/08/25 02:00:00,88.6,63.9,75.1,74.7,15,I/O-intensive,Low
2024/08/25 03:00:00,26,55.2,161,86.8,13,CPU-intensive,High
2024/08/25 04:00:00,62.9,39,193.4,66.1,18,I/O-intensive,Low
2024/08/25 05:00:00,50.9,62.7,117.2,67.1,8,CPU-intensive,High
2024/08/25 06:00:00,26.1,31.4,105.3,92.6,9,Memory-intensive,Medium
2024/08/25 07:00:00,27.9,73.8,181,23.4,13,Memory-intensive,Medium
2024/08/25 08:00:00,86.1,46.9,131.6,20.5,15,I/O-intensive,Low
2024/08/25 09:00:00,47.8,53.5,126.2,98.4,14,Memory-intensive,Medium
2024/08/25 10:00:00,47.8,54.4,61.7,92.1,19,CPU-intensive,High
2024/08/25 11:00:00,42.6,62.4,128.1,63.6,16,Memory-intensive,Medium
2024/08/25 12:00:00,72.9,64.5,123.8,91.7,6,I/O-intensive,Low
2024/08/25 13:00:00,83.5,47.2,75.8,60.5,19,CPU-intensive,High
2024/08/25 14:00:00,53.9,33.8,173,49.3,19,I/O-intensive,Low
2024/08/25 15:00:00,43.2,39.9,126.1,53.6,7,I/O-intensive,Low
2024/08/25 16:00:00,72.7,63.9,196.8,33.1,16,CPU-intensive,High
2024/08/25 17:00:00,22.8,76.6,126.1,26.5,7,Memory-intensive,Medium
